"general_id","idprovince","province"
"566718557","ITC47","Brescia"
"591598757","ITC4B","Mantova"
"509991854","ITC46","Bergamo"
"580752122","ITC42","Como"
"600195496","ITC4C","Milano"
"550865180","ITC4B","Mantova"
"556078337","ITC4C","Milano"
"580756395","ITC4D","Monza e della Brianza"
"611333746","ITC4C","Milano"
"548810287","ITC46","Bergamo"
"612935559","ITC4A","Cremona"
"529999829","ITC4C","Milano"
"587406822","ITC4C","Milano"
"558240045","ITC47","Brescia"
"589565611","ITC41","Varese"
"505584536","ITC4B","Mantova"
"580398251","ITC48","Pavia"
"578215638","ITC4C","Milano"
"533811003","ITC46","Bergamo"
"543467886","ITC4C","Milano"
"566074258","ITC47","Brescia"
"556084866","ITC4C","Milano"
"580751739","ITC41","Varese"
"590150293","ITC48","Pavia"
"609290815","ITC47","Brescia"
"556083484","ITC4D","Monza e della Brianza"
"510039609","ITC4C","Milano"
"554981906","ITC46","Bergamo"
"546762994","ITC4D","Monza e della Brianza"
"612562871","ITC43","Lecco"
"572458954","ITC47","Brescia"
"554442043","ITC4D","Monza e della Brianza"
"544450417","ITC4D","Monza e della Brianza"
"561537384","ITC43","Lecco"
"561538835","ITC41","Varese"
"334036066","ITC42","Como"
"567128154","ITC4D","Monza e della Brianza"
"580403805","ITC47","Brescia"
"609402300","ITC4D","Monza e della Brianza"
"614323333","ITC41","Varese"
"552768911","ITC4C","Milano"
"473675777","ITC4C","Milano"
"566861925","ITC4B","Mantova"
"370966533","ITC46","Bergamo"
"533803683","ITC41","Varese"
"552756509","ITC4C","Milano"
"553147048","ITC47","Brescia"
"605633742","ITC42","Como"
"503822408","ITC46","Bergamo"
"572286738","ITC4C","Milano"
"536771248","ITC4C","Milano"
"572290509","ITC47","Brescia"
"592860705","ITC4A","Cremona"
"580755948","ITC4D","Monza e della Brianza"
"552713752","ITC4A","Cremona"
"543461234","ITC4D","Monza e della Brianza"
"573709658","ITC49","Lodi"
"574617379","ITC4C","Milano"
"568290243","ITC4C","Milano"
"586370039","ITC47","Brescia"
"580752903","ITC46","Bergamo"
"575210113","ITC4B","Mantova"
"533847304","ITC4C","Milano"
"533802631","ITC4C","Milano"
"598574082","ITC48","Pavia"
"533563307","ITC48","Pavia"
"509994560","ITC4C","Milano"
"591579668","ITC41","Varese"
"580928721","ITC4C","Milano"
"543460398","ITC46","Bergamo"
"547903093","ITC4C","Milano"
"582599271","ITC48","Pavia"
"568290736","ITC4C","Milano"
"586854833","ITC4C","Milano"
"505584697","ITC4B","Mantova"
"550866637","ITC46","Bergamo"
"591592186","ITC48","Pavia"
"536772727","ITC4D","Monza e della Brianza"
"547535559","ITC47","Brescia"
"547534779","ITC4C","Milano"
"562739286","ITC4B","Mantova"
"573464797","ITC4C","Milano"
"535905464","ITC47","Brescia"
"586871429","ITC4B","Mantova"
"551855552","ITC4C","Milano"
"607865863","ITC48","Pavia"
"576584646","ITC4D","Monza e della Brianza"
"593111549","ITC47","Brescia"
"612926360","ITC4B","Mantova"
"568777699","ITC4C","Milano"
"543466596","ITC47","Brescia"
"566365693","ITC4C","Milano"
"613121031","ITC48","Pavia"
"612948809","ITC4C","Milano"
"550864399","ITC48","Pavia"
"575824212","ITC4C","Milano"
"543469067","ITC47","Brescia"
"533781135","ITC41","Varese"
"586849358","ITC4C","Milano"
"509991338","ITC4C","Milano"
"595230359","ITC4C","Milano"
"547534079","ITC47","Brescia"
"583102935","ITC41","Varese"
"533821059","ITC46","Bergamo"
"542323148","ITC4A","Cremona"
"552712813","ITC48","Pavia"
"488642349","ITC4A","Cremona"
"559405982","ITC4C","Milano"
"550622723","ITC47","Brescia"
"548819165","ITC4C","Milano"
"532429778","ITC4C","Milano"
"596434546","ITC4D","Monza e della Brianza"
"572287759","ITC4A","Cremona"
"561577550","ITC49","Lodi"
"585183581","ITC4D","Monza e della Brianza"
"559508587","ITC4B","Mantova"
"566228833","ITC47","Brescia"
"561536929","ITC4C","Milano"
"586200205","ITC4C","Milano"
"543461445","ITC4C","Milano"
"542356978","ITC47","Brescia"
"580755805","ITC4C","Milano"
"561534108","ITC46","Bergamo"
"597934466","ITC4A","Cremona"
"331129470","ITC47","Brescia"
"566696150","ITC4B","Mantova"
"572283856","ITC4C","Milano"
"596136561","ITC47","Brescia"
"585184395","ITC4C","Milano"
"550948074","ITC47","Brescia"
"586847672","ITC4C","Milano"
"556069013","ITC4C","Milano"
"543466688","ITC47","Brescia"
"557552759","ITC46","Bergamo"
"551855418","ITC4B","Mantova"
"557659405","ITC4C","Milano"
"533818110","ITC46","Bergamo"
"573423362","ITC46","Bergamo"
"547535542","ITC4C","Milano"
"550870286","ITC42","Como"
"540884572","ITC44","Sondrio"
"561538700","ITC41","Varese"
"600139470","ITC46","Bergamo"
"551064940","ITC4C","Milano"
"599581120","ITC4C","Milano"
"572290510","ITC47","Brescia"
"586871555","ITC4C","Milano"
"497720451","ITC4C","Milano"
"592861083","ITC4B","Mantova"
"536752129","ITC41","Varese"
"503772234","ITC4C","Milano"
"589105360","ITC4C","Milano"
"597408808","ITC4C","Milano"
"542305324","ITC4C","Milano"
"593736802","ITC47","Brescia"
"580755150","ITC4C","Milano"
"590147571","ITC48","Pavia"
"578214223","ITC4C","Milano"
"561536250","ITC4B","Mantova"
"573947111","ITC4D","Monza e della Brianza"
"609768924","ITC4C","Milano"
"586871874","ITC4C","Milano"
"594521252","ITC4C","Milano"
"605068410","ITC46","Bergamo"
"576481150","ITC4C","Milano"
"612952714","ITC41","Varese"
"611333138","ITC42","Como"
"611335494","ITC49","Lodi"
"575627431","ITC4C","Milano"
"547537152","ITC47","Brescia"
"542357493","ITC48","Pavia"
"609758203","ITC4C","Milano"
"548888259","ITC4C","Milano"
"566243432","ITC4C","Milano"
"446496500","ITC4C","Milano"
"611334195","ITC4D","Monza e della Brianza"
"613162230","ITC4B","Mantova"
"597000845","ITC4C","Milano"
"550863393","ITC4C","Milano"
"568419767","ITC4C","Milano"
"582687631","ITC4C","Milano"
"532528463","ITC47","Brescia"
"613584158","ITC4C","Milano"
"612564992","ITC4B","Mantova"
"591110845","ITC46","Bergamo"
"611332851","ITC46","Bergamo"
"552711506","ITC4C","Milano"
"530904343","ITC4C","Milano"
"573974574","ITC4C","Milano"
"612407262","ITC4C","Milano"
"590148707","ITC4C","Milano"
"609573615","ITC43","Lecco"
"552721505","ITC47","Brescia"
"533868252","ITC4C","Milano"
"605067246","ITC4C","Milano"
"543973023","ITC46","Bergamo"
"545083892","ITC4C","Milano"
"543528409","ITC4B","Mantova"
"578213802","ITC47","Brescia"
"609573771","ITC46","Bergamo"
"573465823","ITC4C","Milano"
"610953587","ITC4C","Milano"
"424757783","ITC4B","Mantova"
"533528720","ITC46","Bergamo"
"547622859","ITC46","Bergamo"
"566336333","ITC4C","Milano"
"592839966","ITC4C","Milano"
"550864655","ITC42","Como"
"605068353","ITC4C","Milano"
"595436382","ITC4C","Milano"
"533654454","ITC4C","Milano"
"614246477","ITC47","Brescia"
"542349171","ITC48","Pavia"
"576587986","ITC4C","Milano"
"566339091","ITC4C","Milano"
"561543179","ITC4C","Milano"
"586703521","ITC4C","Milano"
"578348003","ITC47","Brescia"
"586702471","ITC43","Lecco"
"611335664","ITC4C","Milano"
"605306947","ITC47","Brescia"
"582599599","ITC4C","Milano"
"598175449","ITC4C","Milano"
"586210550","ITC4C","Milano"
"592858774","ITC4C","Milano"
"607864827","ITC4C","Milano"
"556076445","ITC46","Bergamo"
"547531376","ITC4C","Milano"
"566336020","ITC4C","Milano"
"609400023","ITC47","Brescia"
"542324655","ITC48","Pavia"
"575737594","ITC4C","Milano"
"589074993","ITC4B","Mantova"
"588341744","ITC4D","Monza e della Brianza"
"571503238","ITC4C","Milano"
"446496498","ITC4C","Milano"
"590149722","ITC4C","Milano"
"589966714","ITC4C","Milano"
"605122919","ITC4C","Milano"
"605111194","ITC4C","Milano"
"592287524","ITC4D","Monza e della Brianza"
"580755370","ITC4C","Milano"
"612872448","ITC4C","Milano"
"536773328","ITC4D","Monza e della Brianza"
"547903342","ITC4C","Milano"
"592751591","ITC4C","Milano"
"509991919","ITC4C","Milano"
"572286317","ITC4C","Milano"
"568296493","ITC4C","Milano"
"548807689","ITC4C","Milano"
"566703873","ITC4C","Milano"
"572290574","ITC4C","Milano"
"591312304","ITC4C","Milano"
"612954714","ITC48","Pavia"
"542350633","ITC48","Pavia"
"566331010","ITC4A","Cremona"
"589069629","ITC41","Varese"
"580753550","ITC47","Brescia"
"606532142","ITC4C","Milano"
"611343176","ITC48","Pavia"
"503797409","ITC42","Como"
"580449581","ITC4C","Milano"
"548888154","ITC47","Brescia"
"563620843","ITC41","Varese"
"568290818","ITC4C","Milano"
"612563907","ITC47","Brescia"
"504318716","ITC4C","Milano"
"613120863","ITC43","Lecco"
"542326663","ITC48","Pavia"
"586858031","ITC4D","Monza e della Brianza"
"589945840","ITC48","Pavia"
"561577130","ITC47","Brescia"
"509984545","ITC4B","Mantova"
"579817016","ITC47","Brescia"
"572276532","ITC4C","Milano"
"550858793","ITC41","Varese"
"504340095","ITC4C","Milano"
"533457033","ITC48","Pavia"
"578213237","ITC4C","Milano"
"542353282","ITC4B","Mantova"
"504954008","ITC4D","Monza e della Brianza"
"566228914","ITC41","Varese"
"611289566","ITC4C","Milano"
"556068446","ITC4C","Milano"
"594545915","ITC4C","Milano"
"576588778","ITC4C","Milano"
"580755375","ITC4C","Milano"
"556069015","ITC46","Bergamo"
"552345499","ITC4C","Milano"
"609290772","ITC47","Brescia"
"542356493","ITC4C","Milano"
"542326728","ITC48","Pavia"
"566339270","ITC4C","Milano"
"547531953","ITC41","Varese"
"615498739","ITC4C","Milano"
"504339019","ITC46","Bergamo"
"547622368","ITC46","Bergamo"
"509995363","ITC4C","Milano"
"597410293","ITC41","Varese"
"552718623","ITC41","Varese"
"548435579","ITC4C","Milano"
"548819652","ITC4C","Milano"
"589110927","ITC4D","Monza e della Brianza"
"561070202","ITC49","Lodi"
"587501368","ITC4B","Mantova"
"542326715","ITC4C","Milano"
"607860922","ITC46","Bergamo"
"542327479","ITC4C","Milano"
"571482026","ITC4C","Milano"
"586833943","ITC48","Pavia"
"532436960","ITC46","Bergamo"
"611342798","ITC4C","Milano"
"591307281","ITC41","Varese"
"566703890","ITC4C","Milano"
"505278839","ITC4D","Monza e della Brianza"
"505720324","ITC43","Lecco"
"591309647","ITC47","Brescia"
"609291574","ITC47","Brescia"
"580305858","ITC4C","Milano"
"572289716","ITC4B","Mantova"
"597993110","ITC48","Pavia"
"607238062","ITC47","Brescia"
"586211178","ITC4B","Mantova"
"569587447","ITC4C","Milano"
"497721713","ITC4C","Milano"
"614246505","ITC4C","Milano"
"593191243","ITC4C","Milano"
"548064773","ITC4C","Milano"
"610523209","ITC46","Bergamo"
"446791695","ITC4C","Milano"
"566332720","ITC4B","Mantova"
"607863396","ITC4C","Milano"
"591135393","ITC4C","Milano"
"609774625","ITC48","Pavia"
"533779258","ITC46","Bergamo"
"575792610","ITC4C","Milano"
"508618040","ITC4D","Monza e della Brianza"
"543459461","ITC46","Bergamo"
"508617721","ITC4C","Milano"
"505266606","ITC4B","Mantova"
"606541036","ITC4C","Milano"
"609573815","ITC46","Bergamo"
"578212629","ITC4C","Milano"
"609081110","ITC4C","Milano"
"609574707","ITC4D","Monza e della Brianza"
"508661558","ITC4C","Milano"
"609573980","ITC48","Pavia"
"575791763","ITC41","Varese"
"535229731","ITC41","Varese"
"589948063","ITC4C","Milano"
"543453320","ITC47","Brescia"
"533524323","ITC4C","Milano"
"586212685","ITC4A","Cremona"
"552664116","ITC4C","Milano"
"580755066","ITC4C","Milano"
"609574685","ITC4D","Monza e della Brianza"
"567032843","ITC4C","Milano"
"573567978","ITC41","Varese"
"599728856","ITC41","Varese"
"575840544","ITC41","Varese"
"591309561","ITC47","Brescia"
"547709804","ITC4C","Milano"
"593313944","ITC47","Brescia"
"556083002","ITC4D","Monza e della Brianza"
"552347273","ITC4C","Milano"
"582599721","ITC4C","Milano"
"607865397","ITC48","Pavia"
"569462849","ITC4C","Milano"
"509313325","ITC4C","Milano"
"567112838","ITC4C","Milano"
"586871493","ITC4C","Milano"
"590148474","ITC4C","Milano"
"609327373","ITC4D","Monza e della Brianza"
"548821006","ITC4D","Monza e della Brianza"
"574857633","ITC4C","Milano"
"612564711","ITC4A","Cremona"
"580427880","ITC4C","Milano"
"542125631","ITC44","Sondrio"
"536766522","ITC4A","Cremona"
"592482851","ITC4C","Milano"
"530881404","ITC4C","Milano"
"547903396","ITC4C","Milano"
"578216225","ITC4C","Milano"
"567070278","ITC48","Pavia"
"542125534","ITC4C","Milano"
"566729559","ITC48","Pavia"
"615472614","ITC4B","Mantova"
"566082747","ITC49","Lodi"
"573974896","ITC42","Como"
"509287049","ITC4C","Milano"
"548943333","ITC4C","Milano"
"609566637","ITC4C","Milano"
"612424113","ITC4C","Milano"
"567099699","ITC46","Bergamo"
"421916658","ITC4C","Milano"
"612922832","ITC47","Brescia"
"615459551","ITC4C","Milano"
"533521478","ITC4C","Milano"
"612922614","ITC44","Sondrio"
"545084004","ITC47","Brescia"
"592855688","ITC4D","Monza e della Brianza"
"556076034","ITC4D","Monza e della Brianza"
"597950058","ITC4C","Milano"
"566078870","ITC4C","Milano"
"596139701","ITC41","Varese"
"611336201","ITC4C","Milano"
"595438301","ITC4C","Milano"
"614991639","ITC4C","Milano"
"588863642","ITC4C","Milano"
"611343022","ITC4C","Milano"
"552912509","ITC4C","Milano"
"540856643","ITC46","Bergamo"
"504302178","ITC4D","Monza e della Brianza"
"593191139","ITC4C","Milano"
"598183865","ITC4C","Milano"
"533779407","ITC4C","Milano"
"576582694","ITC4C","Milano"
"612564591","ITC4C","Milano"
"550273728","ITC4C","Milano"
"613128633","ITC48","Pavia"
"561586284","ITC47","Brescia"
"566770620","ITC47","Brescia"
"585239359","ITC42","Como"
"608034014","ITC47","Brescia"
"530910197","ITC4D","Monza e della Brianza"
"614254169","ITC49","Lodi"
"509992596","ITC4C","Milano"
"548676216","ITC4C","Milano"
"572289300","ITC41","Varese"
"542357016","ITC4C","Milano"
"591312261","ITC4C","Milano"
"575785973","ITC4C","Milano"
"586848348","ITC4C","Milano"
"473726461","ITC4C","Milano"
"576130843","ITC4C","Milano"
"578216438","ITC4C","Milano"
"446572614","ITC4C","Milano"
"561060230","ITC48","Pavia"
"576580811","ITC4C","Milano"
"599598804","ITC41","Varese"
"597950615","ITC4C","Milano"
"551855554","ITC4B","Mantova"
"614324185","ITC4C","Milano"
"566890479","ITC4C","Milano"
"547530797","ITC4C","Milano"
"558358830","ITC41","Varese"
"565351222","ITC4C","Milano"
"575648246","ITC4C","Milano"
"609574272","ITC4B","Mantova"
"580993592","ITC4D","Monza e della Brianza"
"558482645","ITC4C","Milano"
"578767844","ITC48","Pavia"
"574941626","ITC41","Varese"
"550865592","ITC46","Bergamo"
"575676794","ITC46","Bergamo"
"590149208","ITC4C","Milano"
"536761252","ITC46","Bergamo"
"539470983","ITC41","Varese"
"533513959","ITC4C","Milano"
"576362624","ITC4C","Milano"
"566704348","ITC4C","Milano"
"567179362","ITC41","Varese"
"580993243","ITC4C","Milano"
"533795715","ITC4C","Milano"
"509275213","ITC4C","Milano"
"203594134","ITC42","Como"
"615459359","ITC4C","Milano"
"605159074","ITC4B","Mantova"
"355432489","ITC42","Como"
"572272170","ITC4C","Milano"
"607232953","ITC46","Bergamo"
"557594453","ITC47","Brescia"
"556964096","ITC43","Lecco"
"552377645","ITC4B","Mantova"
"553156390","ITC4C","Milano"
"607598053","ITC4A","Cremona"
"505278368","ITC47","Brescia"
"614461834","ITC4A","Cremona"
"558486613","ITC4C","Milano"
"509984709","ITC4C","Milano"
"612565996","ITC4D","Monza e della Brianza"
"586210776","ITC41","Varese"
"536767268","ITC4A","Cremona"
"582604486","ITC42","Como"
"530725955","ITC4C","Milano"
"547901301","ITC46","Bergamo"
"591311779","ITC4C","Milano"
"580927528","ITC4C","Milano"
"547535028","ITC47","Brescia"
"586872027","ITC4C","Milano"
"532531525","ITC42","Como"
"605011510","ITC4C","Milano"
"567127726","ITC4C","Milano"
"609574682","ITC4D","Monza e della Brianza"
"597002204","ITC47","Brescia"
"566328970","ITC49","Lodi"
"561535935","ITC47","Brescia"
"573436102","ITC41","Varese"
"612944670","ITC41","Varese"
"580921683","ITC47","Brescia"
"562729011","ITC41","Varese"
"552346695","ITC43","Lecco"
"563450601","ITC4C","Milano"
"573527899","ITC4C","Milano"
"613585493","ITC41","Varese"
"575786105","ITC4C","Milano"
"591311613","ITC4C","Milano"
"547622132","ITC41","Varese"
"548611521","ITC41","Varese"
"612566032","ITC4D","Monza e della Brianza"
"558473274","ITC46","Bergamo"
"540867165","ITC46","Bergamo"
"558456475","ITC46","Bergamo"
"563633456","ITC4C","Milano"
"567092261","ITC46","Bergamo"
"572459207","ITC4C","Milano"
"566073275","ITC47","Brescia"
"591151783","ITC4B","Mantova"
"592507379","ITC4C","Milano"
"550870022","ITC4C","Milano"
"596137427","ITC46","Bergamo"
"509992239","ITC41","Varese"
"560053636","ITC47","Brescia"
"590147370","ITC4C","Milano"
"550098016","ITC4C","Milano"
"579867123","ITC4C","Milano"
"557504215","ITC4C","Milano"
"563669218","ITC47","Brescia"
"609290626","ITC4C","Milano"
"573495522","ITC47","Brescia"
"542309069","ITC4C","Milano"
"592841040","ITC4C","Milano"
"612565476","ITC4C","Milano"
"533533206","ITC4A","Cremona"
"547534974","ITC46","Bergamo"
"540877353","ITC4C","Milano"
"572288822","ITC46","Bergamo"
"607904934","ITC4C","Milano"
"592672367","ITC4C","Milano"
"446788527","ITC4C","Milano"
"561051055","ITC4C","Milano"
"566337248","ITC4C","Milano"
"572272818","ITC47","Brescia"
"609404008","ITC4C","Milano"
"564118332","ITC47","Brescia"
"561541504","ITC43","Lecco"
"574254550","ITC46","Bergamo"
"566695827","ITC47","Brescia"
"569649587","ITC4D","Monza e della Brianza"
"582931467","ITC43","Lecco"
"556077143","ITC48","Pavia"
"530763223","ITC47","Brescia"
"567148857","ITC46","Bergamo"
"503839198","ITC4C","Milano"
"542262419","ITC4C","Milano"
"563621923","ITC42","Como"
"543059376","ITC4C","Milano"
"565324313","ITC41","Varese"
"592241295","ITC4C","Milano"
"509256527","ITC4C","Milano"
"580417500","ITC4D","Monza e della Brianza"
"592786097","ITC4C","Milano"
"503820541","ITC46","Bergamo"
"582602919","ITC43","Lecco"
"586848003","ITC4C","Milano"
"590644473","ITC4C","Milano"
"561542748","ITC47","Brescia"
"533464556","ITC4C","Milano"
"501842524","ITC46","Bergamo"
"615462350","ITC4C","Milano"
"557660556","ITC4C","Milano"
"536761844","ITC47","Brescia"
"591592353","ITC4B","Mantova"
"612563934","ITC47","Brescia"
"536769068","ITC4B","Mantova"
"566763327","ITC4C","Milano"
"532529996","ITC4C","Milano"
"508644295","ITC41","Varese"
"590147160","ITC48","Pavia"
"572287963","ITC4C","Milano"
"580927135","ITC41","Varese"
"580993256","ITC48","Pavia"
"614474528","ITC4A","Cremona"
"580483167","ITC4B","Mantova"
"591577290","ITC4C","Milano"
"575626521","ITC4C","Milano"
"497721130","ITC4C","Milano"
"567102414","ITC4A","Cremona"
"566344536","ITC47","Brescia"
"610536670","ITC4C","Milano"
"547900830","ITC43","Lecco"
"563643890","ITC4C","Milano"
"611338439","ITC46","Bergamo"
"599716873","ITC4C","Milano"
"451565378","ITC4C","Milano"
"586872438","ITC4C","Milano"
"550866008","ITC4C","Milano"
"508861257","ITC4C","Milano"
"550865134","ITC4C","Milano"
"585184819","ITC4A","Cremona"
"605306701","ITC4C","Milano"
"606534942","ITC48","Pavia"
"561607550","ITC4C","Milano"
"595171789","ITC4D","Monza e della Brianza"
"609574428","ITC4C","Milano"
"494517680","ITC43","Lecco"
"552653238","ITC48","Pavia"
"612562098","ITC41","Varese"
"594810191","ITC4C","Milano"
"533805385","ITC4C","Milano"
"607861404","ITC48","Pavia"
"504307748","ITC4C","Milano"
"580929649","ITC4D","Monza e della Brianza"
"580927317","ITC43","Lecco"
"550859470","ITC4B","Mantova"
"561542105","ITC43","Lecco"
"557689928","ITC4D","Monza e della Brianza"
"609771287","ITC4C","Milano"
"575781370","ITC4C","Milano"
"558453988","ITC4C","Milano"
"611338400","ITC4C","Milano"
"572285507","ITC47","Brescia"
"595433211","ITC4C","Milano"
"566339059","ITC4C","Milano"
"609774800","ITC46","Bergamo"
"605470091","ITC4C","Milano"
"609327103","ITC4C","Milano"
"592856556","ITC46","Bergamo"
"541081995","ITC4C","Milano"
"578213680","ITC4C","Milano"
"589097181","ITC4D","Monza e della Brianza"
"552423710","ITC4A","Cremona"
"550947991","ITC41","Varese"
"591309414","ITC47","Brescia"
"547536226","ITC4C","Milano"
"572289030","ITC47","Brescia"
"543597194","ITC46","Bergamo"
"544545774","ITC4C","Milano"
"561540443","ITC46","Bergamo"
"566340561","ITC4D","Monza e della Brianza"
"561627247","ITC4C","Milano"
"547902809","ITC4C","Milano"
"591592293","ITC4B","Mantova"
"582709555","ITC4C","Milano"
"566082519","ITC4C","Milano"
"611337164","ITC41","Varese"
"576585862","ITC4C","Milano"
"505278725","ITC4C","Milano"
"594521390","ITC41","Varese"
"508861435","ITC4C","Milano"
"599581676","ITC4D","Monza e della Brianza"
"507623728","ITC4C","Milano"
"586872178","ITC4D","Monza e della Brianza"
"610957873","ITC4C","Milano"
"609327388","ITC4D","Monza e della Brianza"
"589068220","ITC4C","Milano"
"568177831","ITC43","Lecco"
"591154708","ITC43","Lecco"
"607253029","ITC4A","Cremona"
"563452335","ITC4A","Cremona"
"580751925","ITC41","Varese"
"591310918","ITC4A","Cremona"
"552723092","ITC41","Varese"
"551947390","ITC4C","Milano"
"556083324","ITC47","Brescia"
"593192789","ITC41","Varese"
"547903307","ITC4C","Milano"
"488241323","ITC4C","Milano"
"543497827","ITC4C","Milano"
"547532792","ITC46","Bergamo"
"588292165","ITC42","Como"
"612871634","ITC4D","Monza e della Brianza"
"547900959","ITC43","Lecco"
"565319865","ITC42","Como"
"571492202","ITC42","Como"
"566079681","ITC4C","Milano"
"558341903","ITC4D","Monza e della Brianza"
"589074993","ITC4D","Monza e della Brianza"
"566229465","ITC4C","Milano"
"533909547","ITC4D","Monza e della Brianza"
"591575009","ITC48","Pavia"
"586687755","ITC4C","Milano"
"552347243","ITC4C","Milano"
"542357326","ITC4C","Milano"
"543458442","ITC4C","Milano"
"572290367","ITC41","Varese"
"599581430","ITC4C","Milano"
"542327362","ITC48","Pavia"
"609406177","ITC4D","Monza e della Brianza"
"590154140","ITC46","Bergamo"
"575824814","ITC47","Brescia"
"567080358","ITC46","Bergamo"
"548408994","ITC4C","Milano"
"552470699","ITC47","Brescia"
"550869630","ITC4C","Milano"
"504159989","ITC4D","Monza e della Brianza"
"605068158","ITC41","Varese"
"543457973","ITC4C","Milano"
"543533999","ITC46","Bergamo"
"599606936","ITC49","Lodi"
"580927912","ITC48","Pavia"
"599598866","ITC4C","Milano"
"614251662","ITC4C","Milano"
"576583051","ITC47","Brescia"
"547901794","ITC47","Brescia"
"548139648","ITC4C","Milano"
"547903835","ITC4D","Monza e della Brianza"
"566328448","ITC48","Pavia"
"594559646","ITC47","Brescia"
"543499042","ITC4C","Milano"
"614323776","ITC49","Lodi"
"544340086","ITC4C","Milano"
"552347557","ITC4C","Milano"
"597000990","ITC41","Varese"
"561892390","ITC48","Pavia"
"605171755","ITC4C","Milano"
"547533542","ITC4C","Milano"
"614245784","ITC47","Brescia"
"509994605","ITC4C","Milano"
"536774097","ITC4D","Monza e della Brianza"
"566335359","ITC4C","Milano"
"533815114","ITC41","Varese"
"540856873","ITC4C","Milano"
"508862595","ITC4C","Milano"
"605070204","ITC4C","Milano"
"607865092","ITC43","Lecco"
"550866362","ITC4C","Milano"
"536770114","ITC4C","Milano"
"550871564","ITC41","Varese"
"614839057","ITC46","Bergamo"
"591307413","ITC4A","Cremona"
"578219724","ITC47","Brescia"
"530739180","ITC4C","Milano"
"530835157","ITC4C","Milano"
"589971694","ITC4C","Milano"
"562835118","ITC42","Como"
"567057931","ITC4C","Milano"
"551493122","ITC4C","Milano"
"605069411","ITC4C","Milano"
"561538831","ITC46","Bergamo"
"552711579","ITC48","Pavia"
"550866106","ITC46","Bergamo"
"547903574","ITC4C","Milano"
"548144509","ITC4C","Milano"
"557613440","ITC48","Pavia"
"590151159","ITC4C","Milano"
"540884568","ITC4C","Milano"
"607236838","ITC46","Bergamo"
"596998482","ITC4C","Milano"
"563645857","ITC4C","Milano"
"536755289","ITC42","Como"
"586854851","ITC43","Lecco"
"538055415","ITC4C","Milano"
"533805449","ITC4C","Milano"
"572715894","ITC46","Bergamo"
"508634412","ITC4C","Milano"
"536769918","ITC4C","Milano"
"556068679","ITC4C","Milano"
"572459206","ITC4D","Monza e della Brianza"
"611342822","ITC41","Varese"
"556078495","ITC4C","Milano"
"572459395","ITC46","Bergamo"
"547533712","ITC4C","Milano"
"509987584","ITC4C","Milano"
"578211722","ITC41","Varese"
"606442907","ITC46","Bergamo"
"547903659","ITC4D","Monza e della Brianza"
"547903126","ITC4D","Monza e della Brianza"
"578217499","ITC4C","Milano"
"611332660","ITC4C","Milano"
"556079528","ITC47","Brescia"
"561586102","ITC4C","Milano"
"612565671","ITC4C","Milano"
"615471825","ITC4C","Milano"
"493654965","ITC47","Brescia"
"572894283","ITC4C","Milano"
"543466006","ITC4C","Milano"
"605300971","ITC4C","Milano"
"585239635","ITC49","Lodi"
"593709562","ITC4C","Milano"
"578212253","ITC48","Pavia"
"615506781","ITC4D","Monza e della Brianza"
"582600185","ITC4D","Monza e della Brianza"
"593190254","ITC47","Brescia"
"572283684","ITC4C","Milano"
"572291327","ITC47","Brescia"
"579817115","ITC4C","Milano"
"597935053","ITC4C","Milano"
"530741216","ITC43","Lecco"
"547901650","ITC47","Brescia"
"564108829","ITC4C","Milano"
"557679646","ITC4D","Monza e della Brianza"
"580755911","ITC4D","Monza e della Brianza"
"536772905","ITC4D","Monza e della Brianza"
"547203846","ITC4C","Milano"
"556201120","ITC4D","Monza e della Brianza"
"543468034","ITC47","Brescia"
"549905245","ITC4D","Monza e della Brianza"
"575626473","ITC4C","Milano"
"561577238","ITC4C","Milano"
"566763539","ITC4C","Milano"
"579794414","ITC4C","Milano"
"498408951","ITC4C","Milano"
"547533444","ITC4C","Milano"
"547623236","ITC42","Como"
"584223859","ITC48","Pavia"
"589089168","ITC4C","Milano"
"566073301","ITC4C","Milano"
"590152024","ITC4C","Milano"
"582603166","ITC4C","Milano"
"509988439","ITC47","Brescia"
"547902606","ITC4B","Mantova"
"585239494","ITC47","Brescia"
"566740146","ITC4C","Milano"
"612993974","ITC49","Lodi"
"596156437","ITC4C","Milano"
"552470947","ITC4C","Milano"
"568177630","ITC46","Bergamo"
"533911486","ITC4C","Milano"
"509309369","ITC43","Lecco"
"530919965","ITC44","Sondrio"
"547532742","ITC46","Bergamo"
"607242506","ITC47","Brescia"
"572459408","ITC48","Pavia"
"591576306","ITC46","Bergamo"
"586923797","ITC4C","Milano"
"607965805","ITC4C","Milano"
"550865751","ITC4C","Milano"
"543464891","ITC4C","Milano"
"541383165","ITC4C","Milano"
"547198541","ITC4C","Milano"
"574827978","ITC4C","Milano"
"575840124","ITC46","Bergamo"
"544340251","ITC4C","Milano"
"543519982","ITC46","Bergamo"
"591307317","ITC41","Varese"
"550866803","ITC4D","Monza e della Brianza"
"605306617","ITC4A","Cremona"
"561542139","ITC4B","Mantova"
"566704155","ITC4A","Cremona"
"494503298","ITC47","Brescia"
"593098264","ITC4C","Milano"
"586872121","ITC4D","Monza e della Brianza"
"503797084","ITC41","Varese"
"509258135","ITC4C","Milano"
"542329520","ITC4D","Monza e della Brianza"
