,title,url,location,description,job_id
768,"Sr. Communications Manager, APJ/EMEA",https://www.amazon.jobs/en/jobs/1418137/sr-communications-manager-apj-emea,['location'],"DESCRIPTION
Amazon Web Services (AWS), a leader in cloud computing, is seeking a curious, highly-intelligent, self-motivated and creative communications, marketing, and change management professional who is looking to apply their skills and experience in innovative ways. This role will be responsible for delivering high quality service to AWS' growing Public Sector Professional Services team and cover the Europe, Middle East, and Africa (EMEA) and Asia, Pacific, and Japan (APJ) practices.

AWS’ growth is driving a rapid expansion of its world-wide sales team and there is an increased need for support in communications, intranet platforms, training materials, marketing development, and change management within the Professional Services team that supports their work. This includes enhancing our existing communication channels and discovering new digital innovations that enable us to make real-time updates, provide topical messages, and link our employees (past, present, and future) to the information they need and want to know. The successful candidate must be able to manage multiple tasks simultaneously, and thrive in a dynamic environment while continually evaluating whether prevailing strategies are delivering the impact needed to justify their time and effort across different customer populations. The ideal candidate would have several years in communications, marketing, or capabilities development, and have strong written and verbal communication skills.

This is an opportunity for a creative, dynamic, and results-driven communications professional to add significant value to the AWS Public Sector Professional Services team.


Key areas of responsibility

· Create communications content that drives engagement with our AWS employees;
· Translate business needs into offerings and communications materials;
· Proactively build and manage relationships with key internal stakeholders across a range of businesses and geographies;
· Responsible for the creation of creative internal content and digital content;
· Coordinate production and localization of content to better serve the needs of the regional teams;
· Listen and bring awareness to online chatter (including across all intranet sites and inside existing tool platforms), then connect people to resources, escalate questions, comments or concerns coming from our employees;
· Monitor and measure the effectiveness of communications through digital analytics, surveys, and other key performance indicators;
· Review and manage existing content libraries to determine opportunities to improve the learning and communications experience for our employees, ensure the content is current, relevant and that the best technology platform is used.",1418137
769,Global Solutions Architect - Automotive,https://www.amazon.jobs/en/jobs/1418114/global-solutions-architect-automotive,['location'],"DESCRIPTION
Amazon Web Services (AWS) is looking for experienced and motivated technologists who possess a unique balance of technical depth and strong interpersonal skills. You will partner some of the worlds largest companies, to craft highly scalable, flexible and resilient cloud architectures that address customer business problems and accelerate the adoption of AWS services in the Automotive domain. As a trusted customer advocate, the solutions architect will help organizations understand best practices around advanced cloud-based solutions, and how to migrate existing workloads to the cloud. You will have the opportunity to help shape and execute a strategy to build mindshare and broad use of AWS within enterprise customers. The ability to connect technology with measurable business value is critical to a solutions architect. You should also have a demonstrated ability to think strategically about business, products, and technical challenges.

Here are some other qualities we are looking for: Be great fun to work with - at AWS, we have a credo of “Work hard. Have fun. Make history”. In this role, you will love what you do, and instinctively know how to make work fun. You will be dynamic and creative, and willing to take on any challenge and make a big impact.

Enjoy working with large, global customers. You will have a passion for educating, training, designing, and building cloud solutions for a diverse and challenging set of enterprise customers.

Have a good understanding of large scale computing solutions. You will enjoy keeping your existing technical skills honed and developing new ones, so you can make contributions to deep architecture discussions. You will regularly take part in deep-dive education and design exercises to create world-class solutions built on AWS.

Roles and Responsibilities
· Ensure success in building and migrating applications, software and services on the AWS platform
· In partnership with the account management team, formulate and execute a strategy
· Educate customers of all sizes on the value proposition of AWS, and participate in deep architectural discussions to ensure solutions are designed for successful deployment in the cloud
· Conduct one-to-few and one-to-many training sessions to transfer knowledge to customers considering or already using AWS
· Capture and share best-practice knowledge amongst the AWS solutions architect community
· Author or otherwise contribute to AWS customer-facing publications such as whitepapers
· Build deep relationships with senior technical individuals within customers to enable them to be cloud advocates
· Act as a technical liaison between customers, service engineering teams and support",1418114
770,Solutions Architect - Public Sector - Germany/Austria,https://www.amazon.jobs/en/jobs/1417994/solutions-architect-public-sector-germany-austria,['location'],"DESCRIPTION
Amazon Web Services (AWS) is looking for a Solutions Architect to join our thriving technical community and growing business in Germany and Austria as part of the EMEA Public Sector team. You will join a friendly and supportive team, working together to bring the latest in disruptive cloud computing technologies to organisations serving our Public Sector customers, including: government agencies, state-owned companies, educational institutions, healthcare and non-profit organisations. Our Public Sector teams help customers build a deeper understanding of hyper-scale cloud technology and application architectures, and they have the consultative and leadership skills required to drive deliver successful outcomes.

As an AWS Solutions Architect, you will have ownership of the technical relationship with customers, making recommendations on security, cost, performance, reliability, operational efficiency and best-practice architectures.

Internally, you will be an advocate acting on behalf of the customer to help drive continual improvements to the AWS platform, sharing their needs and wants to inform the roadmap of AWS features and services. You will also help shape the future of the Solutions Architecture organisation by helping to hire, coach and mentor others.

In this role, your creativity will link technology to tangible solutions, with the opportunity to define or invent cloud-native reference architectures with the worldwide AWS Solutions Architect community. You will participate in the creation and sharing of best practices, technical content and new reference architectures (e.g. white papers, code samples, blog posts) and evangelise and educate about AWS technology (e.g. through workshops, user groups, meetups, public speaking, online videos or conferences).

If you can educate AWS customers about the art of the possible, while challenging the impossible, come build the future with us.",1417994
771,Partner Solutions Architect - Public Sector - Germany,https://www.amazon.jobs/en/jobs/1417992/partner-solutions-architect-public-sector-germany,['location'],"DESCRIPTION

Amazon Web Services (AWS) is looking for a Partner Solutions Architect to join our thriving technical community and growing business in Germany as part of the EMEA Public Sector team. You will join a friendly and supportive team, working together to bring the latest in disruptive cloud computing technologies to organisations serving our Public Sector customers, focused on supporting System Integrators, Consulting Partners and Independent Software Vendors (ISVs) in Germany. The position is based out of Berlin, Munich or remote.

As an AWS Solutions Architect, you will architect enterprise-grade Amazon Web Services solutions, own the technical relationship and deliverables with large organizations, develop and execute multi-day workshops, lead white boarding sessions, author white papers and blog posts, and respond to complex technical inquiries. As a Partner Solution Architect you will have the opportunity to help shape and deliver on a strategy to build mind share and broad use of the AWS platform across the partner community.

Internally, you will be an advocate acting on behalf of the customer to help drive continual improvements to the AWS platform, sharing their needs and wants to inform the roadmap of AWS features and services. You will also help shape the future of the Solutions Architecture organisation by helping to hire, coach and mentor others.

In this role, your creativity will link technology to tangible solutions, with the opportunity to define or invent cloud-native reference architectures with the worldwide AWS Solutions Architect community. You will participate in the creation and sharing of best practices, technical content and new reference architectures (e.g. white papers, code samples, blog posts) and evangelise and educate about AWS technology (e.g. through workshops, user groups, meetups, public speaking, online videos or conferences).

If you can educate AWS partners and customers about the art of the possible, while challenging the impossible, come build the future with us.",1417992
772,Senior Solutions Architect - limited travel,https://www.amazon.jobs/en/jobs/1417929/senior-solutions-architect-limited-travel,['location'],"DESCRIPTION
As a Solutions Architect at AWS, you’ll build technical relationships with customers of all sizes and operate as their trusted advisor, ensuring they get the most out of the cloud at every stage of their journey.

You’ll manage the overall technical relationship between AWS and our customers, making recommendations on security, cost, performance, reliability and operational efficiency to accelerate their challenging, mission-critical projects.

Internally, you will be the voice of the customer, sharing their needs and wants to inform the roadmap of AWS features.

In this role, your creativity will link technology to tangible solutions, with the opportunity to define or invent cloud-native reference architectures for a variety of use cases.


You will participate in the creation and sharing of best practices, technical content and new reference architectures (e.g. white papers, code samples, blog posts) and evangelize and educate about AWS technology (e.g. through workshops, user groups, meetups, public speaking, online videos or conferences).
If you can educate AWS customers about the art of the possible, while challenging the impossible, come build the future with us.
This role is within the German organization and you would be working with Enterprise customers.

The role requires limited domestic travel and is available Frankfurt, Munich, Berlin, Dusseldorf, Hamburg, Cologne or virtual location in Germany.",1417929
773,Engineering Project Manager,https://www.amazon.jobs/en/jobs/1417910/engineering-project-manager,['location'],"DESCRIPTION
Amazon is seeking an experienced and business oriented EU Engineering Project Manager to coordinate the planning and execution of highly complex logistic process automation and storage projects for the continued expansion of our EU fulfillment network.

Ideal candidates will be natural self-starters who have Engineering Program and Project Management experience combined with an established technical problem solving ability. The role will understand all aspects of an Amazon Fulfillment Center while focusing on its automation technologies (conveyance, sortation, robotics) and storage solutions. This person will be responsible for planning, designing and delivering state-of-the-art material handling systems and innovations while coordinating internal teams and external contractors in order to effectively launch new Fulfillment Centers and expansions in existing sites. Amazon’s culture encourages an entrepreneurial approach and expects engineers and managers alike to take a high level of ownership in solving complex problems in a fast-paced environment.


Responsibilities:
· End-to-end ownership for large-scale engineering projects (planning, design, installation, commissioning and qualification, launch support)
· Coordinate critical path items, dive deep on technical details and provide innovative solutions to resolve issues
· Assess and communicate project status, escalations on potential risks and delays across multiple teams
· Prepare and conduct weekly standing meetings with internal teams and external vendors/contractors to plan and track deliverables
· Create, submit and track the relevant CAPEX documentation to ensure that all projects are delivered within budget and best overall value
· Lead technical design reviews and propose design solutions for material handling and storage solutions that meet both business needs and global design standards
· Assist in providing equipment specifications and technical support to procurement and other business
· Collaborate closely with various internal teams such as World Wide Engineering, Construction, Operations, Reliability Maintenance Engineering, IT and Procurement",1417910
774,"Risk Manager, EMEA, Selling Partner Abuse",https://www.amazon.jobs/en/jobs/1417888/risk-manager-emea-selling-partner-abuse,['location'],"DESCRIPTION
At Amazon we believe that Customer trust is of paramount importance to anything we do. To continue building Customer trust, the Selling Partner Abuse team works with merchants, brands, vendors and customers to identify and prevent Selling Partner risk as well as product abuse in intellectual property (e.g. copyright, trademark, counterfeit). We are continuing to develop and expand our anti-fraud technology, processes and programs in Amazon stores across Europe.

We are looking for a Risk Manager for our Proactive Risk Evaluation team. The candidate should have strong analytical and investigative skills and should be relentless in protecting our Customers. This role involves interacting with several systems and using large data sets to identify potential risks, discovering patterns of risks, performing comprehensive investigations of potential abuse, writing reports to describe the results of the investigations and suggest corrective actions, presenting reports to multiple stakeholders, including senior leadership, and driving the implementation of corrective actions. Key responsibilities include:
· Leading and supporting Program and Product teams in responding to, investigating, managing and resolving high-impact incidents and escalations around various abuse issues.
· Taking a leading role in drafting and presenting deep-dive documents, including responses to senior executives.
· Analyzing existing policy and process gaps, and developing solutions to close them.
· Owning and/or managing projects designed to improve operational and process efficiency. This will include accessing and analyzing data and working extensively with both internal and external teams.
· Closely monitoring media and global events to anticipate and mitigate potential risks. Be comfortable using data to analyze trends, predict and fix problems before they happen.
· Using high-level judgment to own our most complex enforcement decisions.",1417888
775,"Risk Manager, EMEA, Selling Partner Abuse",https://www.amazon.jobs/en/jobs/1417887/risk-manager-emea-selling-partner-abuse,['location'],"DESCRIPTION
At Amazon we believe that Customer trust is of paramount importance to anything we do. To continue building Customer trust, the Selling Partner Abuse team works with merchants, brands, vendors and customers to identify and prevent Selling Partner risk as well as product abuse in intellectual property (e.g. copyright, trademark, counterfeit). We are continuing to develop and expand our anti-fraud technology, processes and programs in Amazon stores across Europe.

We are looking for a Risk Manager to lead our Proactive Risk Evaluation team. The candidate should have strong analytical and investigative skills and should be relentless in protecting our Customers. This role involves interacting with several systems and using large data sets to identify potential risks, discovering patterns of risks, performing comprehensive investigations of potential abuse, writing reports to describe the results of the investigations and suggest corrective actions, presenting reports to multiple stakeholders, including senior leadership, and driving the implementation of corrective actions. Key responsibilities include:
· Building the team's charter and prioritization.
· Managing up to two Risk Managers.
· Leading and supporting Program and Product teams in responding to, investigating, managing and resolving high-impact incidents and escalations around various abuse issues.
· Taking a leading role in drafting and presenting deep-dive documents, including responses to senior executives.
· Analyzing existing policy and process gaps, and developing solutions to close them.
· Owning and/or managing projects designed to improve operational and process efficiency. This will include accessing and analyzing data and working extensively with both internal and external teams.
· Closely monitoring media and global events to anticipate and mitigate potential risks. Be comfortable using data to analyze trends, predict and fix problems before they happen.
· Using high-level judgment to own our most complex enforcement decisions.",1417887
776,Process Improvement Specialist,https://www.amazon.jobs/en/jobs/1417848/process-improvement-specialist,['location'],"DESCRIPTION
Unsere Vision ist es, Amazon durch die Nutzung erstklassiger Tools und Services zum präferierten Ort für Vertriebspartner aller Größen zu machen, damit diese weiter wachsen- und Kunden bestmöglich bedienen können. Das AMPS Team (Amazon Marketplace Professional Services) ist dabei auf der Suche nach einem motivierten und ergebnisorientierten Escalation Process Specialist, der in der Lage ist, in einem dynamischen Umfeld zu arbeiten und in dessen Rolle es schwerpunktmäßig darum geht, Eskalationen von Vertriebspartner zu intern durchgesetzten Maßnahmen anzugehen.
Ziel des AMPS-Programms ist die Verbesserung der Kunden- sowie Verkaufspartnererfahrung bei Amazon. Durch die direkte Zusammenarbeit mit teilnehmenden Verkaufspartnern geht es insbesondere darum die übergeordnete Verkaufserfahrung auf Amazon zu steigern, durch den Einsatz von gezielten Optimierungsmaßnahmen für die angebotenen Produkte, „Versand durch Amazon“ und die Expansion mit dem Ziel die Kundenorientierung dieser Unternehmen zu verbessern. Unser Team strebt es an, Innovationen und Neuerungen in Bezug auf Technologien, Prozesse und Mitarbeiter zu tätigen um den angebotenen Service zu erweitern und somit Engagement und Zufriedenheit der Verkaufspartner zu verbessern und skalierbare globale Lösungen durch direkte Zusammenarbeit mit den Teams in den USA, China und Japan zu ermöglichen.
In dieser Rolle vertiefen Sie sich in vielfältigen Eskalationsbereichen und arbeiten mit einer Vielzahl interner Stakeholder weltweit zusammen (z. B. Vertrieb, Marketing, Verkäufersupport usw.). Sie stehen ebenso direkt mit Verkaufspartnern sowie deren Account Managern in Kontakt. Um in dieser Rolle erfolgreich zu sein, müssen Sie prozessorientiert und ein guter Problemlöser sein. Zudem sollten Sie sehr analytisch sein, schnell denken und handeln und versiert darin sein, kreative, skalierbare Lösungen für komplexe Probleme zu finden.

Der/die ideale Kandidat/in sollte starke funktionale und kommunikative Fähigkeiten besitzen. Sie sollten in der Lage sein und Spaß daran haben, tief in Eskalationsfälle von Verkaufspartnern einzutauchen und diese in Verbindung zu setzen, um langfristige Lösungen zu skalieren. Durch die enge Zusammenarbeit mit den Account Managern ist es Ihr Ziel, Antworten für unsere Verkaufspartner zu finden. Vor allem sollten sie ein hohes Maß an Eigenverantwortung mitbringen, da Sie unmittelbar zur Zufriedenheit der Verkaufspartner von Amazon beitragen.

Rollen und Aufgaben:
Bereitstellung von Verkaufspartner-Service:
· Sie lösen komplexe Probleme, die anhand der Eskalationen von Verkaufspartnern identifiziert wurden.
· Sie identifizieren proaktiv Lücken im Ablauf, die eine Auswirkung auf die Verkaufspartner haben, und lösen diese mithilfe von Technologie und Prozessen.
· Sie verantworten die Lösung von Eskalationen der Verkaufspartner in der entsprechenden Eskalationswarteschlange.
· Bei Bedarf vermitteln Sie an andere interne Abteilungen, um Probleme und Fragen der Verkaufspartner zu lösen.
· Sie zeigen hervorragende Zeitmanagementfähigkeiten und besitzen die Fähigkeit, unabhängig zu arbeiten, während Sie Ressourcen, Richtlinien und Verfahren der Abteilung nutzen.

Prozessexzellenz:
· Bereitschaft zur Erbringung exzellenter Leistungen bezüglich der Verkaufspartner-Erfahrung.
· Sie tragen zur Verbesserung standardisierter Prozesse im Zusammenhang mit dem Management von Eskalationsprozessen bei.
· Sie tragen zu Kaizen-Aktivitäten und Initiativen zur Prozessverbesserung bei.
· Sie helfen bei der Definition und Gestaltung von Tools, Standardbetriebsverfahren und -abläufen für die Verkaufspartner-Services mit.
· Sie überprüfen AMPS-Aktivitäten, die sich auf die Eskalation von Verkaufspartnern auswirken, und treiben Prozessverbesserungen voran.
· Sie erstellen Best Practices und teilen diese mit den AMPS Account Managern


Coaching und Wissensaufbau:
· Sie tragen Informationen zu Tools, Services und Wissen von zentralisierten BI- und Analyseteams innerhalb AMPS sowie anderen relevanten unternehmensweiten Services zusammen.
· Sie erstellen und aktualisieren in Zusammenarbeit mit dem Trainings Team Schulungsunterlagen für Verkaufspartner-Aktivitäten. Sie halten die AMPS-Organisation auf dem neuesten Stand der Amazon Richtlinien",1417848
777,Safety and Compliance Manager - AIR,https://www.amazon.jobs/en/jobs/1417081/safety-and-compliance-manager-air,['location'],"DESCRIPTION
Amazon Air EU continues to grow, while keeping all of our Air Gateway associates safe. To help us achieve this, we’re seeking an enthusiastic Multi-site Safety & Compliance manager to support the EU AIR Safety team. The successful candidate will be an experienced, innovative and hands-on individual who is passionate about Workplace Health and Safety (WHS) and is customer-centric. You will also need to be able to identify, coordinate and drive improvements in safety, while engaging operational and other support function stakeholders. The Multi-site Safety & Compliance manager will report directly to the Regional Manager EU for Air Safety.
Responsibilities will include but not limited to:
· Assisting with the delivery of safety performance and monitoring, in line with personnel, team and functional goals and objectives
· Facilitating safety at EU AIR Gateways
· Supporting the implementation of WHS programs within Air Gateway Operations, while delivering key risk assessment activities, managing the EU Gateways WHS Safety Audit/Oversight Program
· Driving and monitoring compliance with Amazon AIR standards and local (national), EU legislation
· Assisting the Regional Manager on safety investigations and incident prevention programs
-Ensuring that AIR Safety and WHS data systems are kept accurate, maintaining all required supporting documentation
- Analyzing Dangerous Goods (DG) encounter reports and cooperates with the DG OPS team on the root cause investigation
· Assisting with the coordination and training of new team members
· Acting as a proxy for the Regional Manager EU, as and when required
· Arranging, facilitating and contributing to AIR Safety related meetings

. Supporting the launch of new Gateways",1417081
778,"Marketing & Events Manager, Germany (m/w/d)",https://www.amazon.jobs/en/jobs/1417030/marketing-events-manager-germany-m-w-d,['location'],"DESCRIPTION
At Amazon, our aim is to be the most customer-centric company on earth. Our customers experience is influenced significantly by how we fulfil and deliver customer orders. The goal of Amazon’s Delivery Service Partner (DSP) Management Team is to exceed the expectations of our customers by ensuring that their orders, no matter how large or small, are delivered as quickly, accurately, and cost effectively as possible. To meet this goal, Amazon is continually striving to innovate and provide best in class experience through the introduction of pioneering new products and services in the last mile arena. Come join the team and help us make history!

We are looking for a Marketing and Events Manager (m/w/d) to work closely with a team of business development managers in charge of recruiting Delivery Service Partners (DSPs) in Germany as part of a new growth program. The program gives entrepreneurs an opportunity to develop a successful package delivery business with low start-up costs and access to Amazon's technology and logistics experience.


You will be responsible for developing and implementing our field marketing strategy to generate and nurture leads for the Delivery Service Partner program. By organizing and creating high-touch experiences like events and visiting our sites across your geography you will develop and execute targeted marketing activation.


The ideal candidate has a track record of success in digital marketing, marketing strategy, events management, and a strong background in lead generation and nurture programs. You are a ‘hands on’ person with a high level of autonomy who is not afraid to drive results from the front.

A successful candidate will be analytical, resourceful, customer focused and is able to demonstrate a proven ability to work independently across a number of stakeholders under time constraints to meet deadlines and deliver results. With strong project management skills, attention to detail, and an entrepreneurial, creative spirit you love to travel, meet new people, pitch stories and enjoy building lasting relationships. The role reports to an EU Senior Marketing Manager.

Responsibilities:
- Develop online and offline marketing strategy to achieve DSP targets by Country
- Identify and set up mechanisms for gathering market and customer data and insights to inform internal and external acquisition marketing strategy
- Partner with functional stakeholders to develop a differentiated and local marketing strategy and plan for internal DSP lead-generation
- Implement the plan leveraging virtual teams, business development managers and agencies
- Identify opportunities to leverage existing channels, materials, campaigns and resources and drive lead-generation
- Deliver detailed reporting and metrics on activity results, campaign effectiveness, and ROI. Use data to make real-time adjustments and proactively identify trends and opportunities
- Share plans and campaign tactics with other team members to facilitate reuse and replication at scale


Flexible Location in Germany (Munich or Berlin)",1417030
779,Teamleiter Servicetechnik (m/w/d),https://www.amazon.jobs/en/jobs/1416878/teamleiter-servicetechnik-m-w-d,['location'],"DESCRIPTION
We Pioneer.
Ein Tag, den ersten Schritt zu tun. Ein Tag, sich neuen Herausforderungen zu stellen. Und heute könnte der Tag sein, an dem Sie selbst Teil einer großen Idee werden. Ein Tag, an dem Sie Ihre eigenen Ideen verwirklichen können. Kommen Sie zu einem Unternehmen, das sich jeden Tag neu erfindet. Bei Amazon zu arbeiten, ist immer wieder aufregend.

Teamleiter Servicetechnik (m/w/d)

(Bereich Industrie, Logisitkbranche, produzierendes Gewerbe, Montage, Verpackungs- Abfüll-, Dienstleistungsbranche oder Facility)

In dieser Position übernehmen Sie die Verantwortung für ein Team von Technikern innerhalb einer Schicht. Gemeinsam mit Ihrem Team gewährleisten Sie die Instandhaltung und Wartung unserer förder- und haustechnischen Anlagen in unserem Logistikzentrum.

Ihre Herausforderung:
· Sicherstellung der höchstmöglichen Verfügbarkeit aller technischen Systeme. Sie haben Führungsqualitäten und zeichnen sich durch ein hohes Maß an Eigeninitiative und fundiertem technischen Know-how aus.
· Unterstützung bei der Entwicklung unseres Logistikzentrums durch die Mitarbeit an technischen Projekten, dabei tragen Sie zum weiteren Ausbau bestehender und neuer Anlagen bei.
· Entwicklung von Trainingsplänen für die Service Techniker
· Entwicklung von präventiven Wartungsprogrammen
· Betreuung der Techniker durch deren Motivation, Anleitung und Unterstützung bei der Erreichung ihrer Ziele
· Inspiriert andere und sein Team, packt mit an und sucht immer nach bestmöglichen Lösungen.",1416878
780,"GM - AWS Billing, Berlin",https://www.amazon.jobs/en/jobs/1416757/gm-aws-billing-berlin,['location'],"DESCRIPTION
AWS Billing is the team that delivers information to AWS customers about their activities in the cloud, enabling them to move into AWS with confidence. It enables service teams to do business with AWS customers: pricing products in a way that makes sense, expanding products across global sellers of record, and launching new products. It is the one team that touches not only every service team, but every customer, generating millions of invoices worth over $3.5 billion per month based on a number of transactions that needs scientific notation to specify {1 quadrillion for the internal version}. The billing system needs to keep up with the total aggregate growth of AWS, and must do so while building important new functionality for our customers.


The ultimate challenge in distributed systems is to deliver features that matter to an emerging customer base at the highest levels of audited quality, while scaling at the limits of computer science. We need a leader who can own the billing process from metered transactions through invoice issuance with all that lies in between, including bill computation, estimated billing, and tax.


The ideal leader will:
· Bring a think big product vision to re-imagine how invoicing can work so that customers can more easily do business with AWS.
· Have the ability to provide hands-on technical leadership to drive the execution of that vision to delivery, owning geographically dispersed teams that design, build, and operation some of the highest-scale services on the internet.
· Be a genuinely inclusive leader, who enthusiastically builds and leads a diverse team spanning those multiple development sites (Seattle, Berlin, Vancouver, and New York).
· Rise to the challenge of making billing transparent for our customers
· Have experience scaling at 10X scale with multiple, often hidden, bottlenecks.
· Paint a clear path to success along which incremental progress can be made.
· Know how to balance competing priorities from a wide range of stakeholders.",1416757
781,"Software Development Engineer - AWS IIoT, DPP",https://www.amazon.jobs/en/jobs/1416690/software-development-engineer-aws-iiot-dpp,['location'],"DESCRIPTION
Amazon Web Services and Volkswagen entered a close partnership to build the Digital Production Platform (DPP). This platform will enable new ways to optimize Manufacturing and Logistics by onboarding Volkswagens 120+ and their suppliers’ 30000+ to the newly built products in DPP. To do this, the Customer Engineering team will work closely with Volkswagen and internal AWS teams to deliver new, innovative services in the Industrial Internet of Things (IIoT) space. These services reach all the way from bottom layers; which connect machines such as robots, presses or other equipment to the cloud all the way to the top layers which provide innovative ways to interact with data, optimize decision making using ML solutions or build data-driven applications.

If you’re excited to change the face of manufacturing and IIoT, join our team in the heart of Berlin.

As a Software Development Engineer you will deliver customer-facing services, products and solutions that will delight our customers in an end to end fashion, from the initial definition of the experience to the architecture and development of the service to its operation in production. You will work along with engineers at all levels in an environment that fosters personal growth on challenging projects.

Work/Life Balance

Our team puts a high value on work-life balance. We generally keep core in-office hours from 9:30am to 3pm and provide flexibility for people to structure their working hours around them.

Mentorship & Career Growth

Our team is dedicated to supporting new team members. Our team has a broad mix of experience levels and Amazon tenures, and we’re building an environment that celebrates knowledge sharing and mentorship.

We also care about your career growth. We try to assign projects and tasks based on what will help each team member develop into a better-rounded engineer and enable them to take on more complex tasks in the future.

Inclusive Team Culture

While delivering cool software, our team is intentional about building a climate where respect, equity and positive recognition of differences are cultivated as we think it is the best environment to foster innovation. We are looking for new teammates that are enthusiastic, empathetic and curious and help us amplify the positive & inclusive team culture we are building.",1416690
782,Weight & Balance Associate (m/w/d) - Amazon Air,https://www.amazon.jobs/en/jobs/1416554/weight-balance-associate-m-w-d-amazon-air,['location'],"DESCRIPTION
Amazon's aviation transportation network is looking for motivated, customer-focused individuals delivering smiles to Amazon customers every day! As a Weight and Balance Associate, you will be directly responsible for the accuracy of the information provided to Amazon’s carriers relating to aircraft loading. This includes aircraft weight and balance calculations, container weights, and fuel load. The Weight and Balance Associate will assign positions for all containerized, palletized, and loose outbound cargo and communicate any concerns to sort and ramp management if adjustments are required. The Weight and Balance Associate will understand weight and balance theory and adhere to the aircraft operator and manufacturer requirements. Applicants are required to successfully pass company Initial and annual recurrent training in areas of Load planning, Weight & Balance, and Security.

Amazon is expanding its operations at Leipzig/Halle Airport. For this purpose, a cargo hall of around 20,000 square meters is to be built in the southern part of the airport site next to the existing World Cargo Center. The aim is to use the new building to improve the operational processes.


General Responsibilities:
· Provides information to management for pre-sort and during sort production meetings. This will include information such as the status of container inventory, planned containers by flight, status of damaged containers or nets, and other special sort-specific load instructions.
· Utilizes IB aircraft and line haul arrival planning systems.
· Ensures unit load devices (ULD) are in airworthy condition and load plan reflects the current container inventory status.
· Verify the required number and sequence for loading and departing ULDs.
· Communicates with Sort Management during the sort to ensure accuracy of container load quality and accuracy.
· Audits the ULD weights on closed containers and communicates discrepancies.
· Monitors real-time actual ULD closed container counts to ensure not to exceed the load plan. Communicates concerns to sort and ramp management if adjustments are required.
· Calculates aircraft weight and balance via approved software package, including entry of planned payload and aircraft type; this includes checks to ensure plans do not exceed compartment limits, lateral imbalance and maximum payload.
· Plans all cargo loading sequences and creates all cargo load sheets.
· Ensures accurate and timely load planning.
· Ensures the accuracy of aircraft loading paperwork to include all required weights, limits and fuel calculations.
· Communicates with Ramp Management to ensure aircraft load accuracy in accordance with the load plan.
· Verifies all containers and container weights are accurately input into the weight & balance system.
· Provides weight and balance and aircraft loading information to air carrier personnel responsible for releasing flight.",1416554
783,Health and Safety Coordinator (m/w/d),https://www.amazon.jobs/en/jobs/1416540/health-and-safety-coordinator-m-w-d,['location'],"DESCRIPTION
Here at Amazon we are currently looking for a Health and Safety Coordinator (m/f/x) to join the team and play a critical role in coordinating and supporting the health and safety within Amazon Air Operations. The successful candidate will identify, coordinate and drive improvements in operations safety, quality and productivity, working with the Operations Management teams to continuously improve the functionality and level of service that the site provides to our customers.

The Health and Safety Coordinator role is an excellent opportunity to get a start in safety in Amazon.

The Health & Safety Coordinator will be responsible for :

· Assisting with risk assessments and ensure follow up control measures to actioned and complete
· Act as an advisor for associates and managers on company health and safety procedures as well as legal requirements to comply with
· Monitoring the air hub to ensure we comply to company safety procedures and to identify risks and opportunity areas
· Assist with the investigation of incidents to establish root cause and develop a relevant action plans to follow up on it
· Keep diligently updated our internal records with regards to incidents, near misses and accidents
· Collate and produce a variety of weekly safety reports
· Attend health and safety meetings on a frequent basis
· Undertake projects and information gathering to establish hazards and level of risk within the delivery station
· Be involved in undertaking action plans to ensure continuing compliance with Legislation
· Monitor vehicle safety both related to transportation trucks and airplanes
· Support business across all shifts and days as applicable
· Carry out training sessions for managers and associates as required",1416540
